Class,CreatedAt,Count
UNKNOWN,2019-05-29 18:00:00+00:00,4
UNKNOWN,2019-05-29 21:00:00+00:00,10
UNKNOWN,2019-05-30 00:00:00+00:00,0
UNKNOWN,2019-05-30 03:00:00+00:00,1
UNKNOWN,2019-05-30 06:00:00+00:00,1
UNKNOWN,2019-05-30 09:00:00+00:00,3
UNKNOWN,2019-05-30 12:00:00+00:00,12
UNKNOWN,2019-05-30 15:00:00+00:00,7
UNKNOWN,2019-05-30 18:00:00+00:00,5
UNKNOWN,2019-05-30 21:00:00+00:00,3
UNKNOWN,2019-05-31 00:00:00+00:00,1
UNKNOWN,2019-05-31 03:00:00+00:00,3
UNKNOWN,2019-05-31 06:00:00+00:00,1
UNKNOWN,2019-05-31 09:00:00+00:00,5
UNKNOWN,2019-05-31 12:00:00+00:00,2
UNKNOWN,2019-05-31 15:00:00+00:00,18
UNKNOWN,2019-05-31 18:00:00+00:00,2
UNKNOWN,2019-05-31 21:00:00+00:00,2
UNKNOWN,2019-06-01 00:00:00+00:00,0
UNKNOWN,2019-06-01 03:00:00+00:00,0
UNKNOWN,2019-06-01 06:00:00+00:00,26
