Type,CreatedAt,Count
RETWEET,2019-05-25 00:00:00+03:00,321
RETWEET,2019-05-25 03:00:00+03:00,33
RETWEET,2019-05-25 06:00:00+03:00,113
RETWEET,2019-05-25 09:00:00+03:00,309
RETWEET,2019-05-25 12:00:00+03:00,395
RETWEET,2019-05-25 15:00:00+03:00,406
RETWEET,2019-05-25 18:00:00+03:00,508
RETWEET,2019-05-25 21:00:00+03:00,408
RETWEET,2019-05-26 00:00:00+03:00,218
RETWEET,2019-05-26 03:00:00+03:00,99
RETWEET,2019-05-26 06:00:00+03:00,142
RETWEET,2019-05-26 09:00:00+03:00,619
RETWEET,2019-05-26 12:00:00+03:00,932
RETWEET,2019-05-26 15:00:00+03:00,843
RETWEET,2019-05-26 18:00:00+03:00,1781
RETWEET,2019-05-26 21:00:00+03:00,2888
RETWEET,2019-05-27 00:00:00+03:00,2397
RETWEET,2019-05-27 03:00:00+03:00,267
RETWEET,2019-05-27 06:00:00+03:00,536
RETWEET,2019-05-27 09:00:00+03:00,896
RETWEET,2019-05-27 12:00:00+03:00,833
RETWEET,2019-05-27 15:00:00+03:00,644
RETWEET,2019-05-27 18:00:00+03:00,565
RETWEET,2019-05-27 21:00:00+03:00,619
RETWEET,2019-05-28 00:00:00+03:00,242
RETWEET,2019-05-28 03:00:00+03:00,42
RETWEET,2019-05-28 06:00:00+03:00,170
RETWEET,2019-05-28 09:00:00+03:00,327
RETWEET,2019-05-28 12:00:00+03:00,342
RETWEET,2019-05-28 15:00:00+03:00,552
RETWEET,2019-05-28 18:00:00+03:00,544
RETWEET,2019-05-28 21:00:00+03:00,443
RETWEET,2019-05-29 00:00:00+03:00,174
RETWEET,2019-05-29 03:00:00+03:00,40
RETWEET,2019-05-29 06:00:00+03:00,136
RETWEET,2019-05-29 09:00:00+03:00,226
RETWEET,2019-05-29 12:00:00+03:00,282
RETWEET,2019-05-29 15:00:00+03:00,309
RETWEET,2019-05-29 18:00:00+03:00,212
RETWEET,2019-05-29 21:00:00+03:00,133
RETWEET,2019-05-30 00:00:00+03:00,46
RETWEET,2019-05-30 03:00:00+03:00,25
RETWEET,2019-05-30 06:00:00+03:00,60
RETWEET,2019-05-30 09:00:00+03:00,114
RETWEET,2019-05-30 12:00:00+03:00,90
RETWEET,2019-05-30 15:00:00+03:00,144
RETWEET,2019-05-30 18:00:00+03:00,146
RETWEET,2019-05-30 21:00:00+03:00,149
RETWEET,2019-05-31 00:00:00+03:00,65
RETWEET,2019-05-31 03:00:00+03:00,14
RETWEET,2019-05-31 06:00:00+03:00,64
RETWEET,2019-05-31 09:00:00+03:00,143
RETWEET,2019-05-31 12:00:00+03:00,144
RETWEET,2019-05-31 15:00:00+03:00,148
RETWEET,2019-05-31 18:00:00+03:00,169
RETWEET,2019-05-31 21:00:00+03:00,200
RETWEET,2019-06-01 00:00:00+03:00,74
RETWEET,2019-06-01 03:00:00+03:00,11
RETWEET,2019-06-01 06:00:00+03:00,27
RETWEET,2019-06-01 09:00:00+03:00,120
RETWEET,2019-06-01 12:00:00+03:00,16
TWEET,2019-05-20 09:00:00+03:00,17
TWEET,2019-05-20 12:00:00+03:00,82
TWEET,2019-05-20 15:00:00+03:00,86
TWEET,2019-05-20 18:00:00+03:00,112
TWEET,2019-05-20 21:00:00+03:00,70
TWEET,2019-05-21 00:00:00+03:00,20
TWEET,2019-05-21 03:00:00+03:00,4
TWEET,2019-05-21 06:00:00+03:00,14
TWEET,2019-05-21 09:00:00+03:00,86
TWEET,2019-05-21 12:00:00+03:00,93
TWEET,2019-05-21 15:00:00+03:00,71
TWEET,2019-05-21 18:00:00+03:00,62
TWEET,2019-05-21 21:00:00+03:00,58
TWEET,2019-05-22 00:00:00+03:00,24
TWEET,2019-05-22 03:00:00+03:00,2
TWEET,2019-05-22 06:00:00+03:00,21
TWEET,2019-05-22 09:00:00+03:00,105
TWEET,2019-05-22 12:00:00+03:00,107
TWEET,2019-05-22 15:00:00+03:00,101
TWEET,2019-05-22 18:00:00+03:00,118
TWEET,2019-05-22 21:00:00+03:00,87
TWEET,2019-05-23 00:00:00+03:00,43
TWEET,2019-05-23 03:00:00+03:00,11
TWEET,2019-05-23 06:00:00+03:00,41
TWEET,2019-05-23 09:00:00+03:00,124
TWEET,2019-05-23 12:00:00+03:00,116
TWEET,2019-05-23 15:00:00+03:00,80
TWEET,2019-05-23 18:00:00+03:00,83
TWEET,2019-05-23 21:00:00+03:00,71
TWEET,2019-05-24 00:00:00+03:00,42
TWEET,2019-05-24 03:00:00+03:00,5
TWEET,2019-05-24 06:00:00+03:00,39
TWEET,2019-05-24 09:00:00+03:00,147
TWEET,2019-05-24 12:00:00+03:00,170
TWEET,2019-05-24 15:00:00+03:00,218
TWEET,2019-05-24 18:00:00+03:00,139
TWEET,2019-05-24 21:00:00+03:00,158
TWEET,2019-05-25 00:00:00+03:00,77
TWEET,2019-05-25 03:00:00+03:00,10
TWEET,2019-05-25 06:00:00+03:00,38
TWEET,2019-05-25 09:00:00+03:00,237
TWEET,2019-05-25 12:00:00+03:00,204
TWEET,2019-05-25 15:00:00+03:00,127
TWEET,2019-05-25 18:00:00+03:00,144
TWEET,2019-05-25 21:00:00+03:00,162
TWEET,2019-05-26 00:00:00+03:00,61
TWEET,2019-05-26 03:00:00+03:00,8
TWEET,2019-05-26 06:00:00+03:00,120
TWEET,2019-05-26 09:00:00+03:00,308
TWEET,2019-05-26 12:00:00+03:00,579
TWEET,2019-05-26 15:00:00+03:00,506
TWEET,2019-05-26 18:00:00+03:00,1705
TWEET,2019-05-26 21:00:00+03:00,2261
TWEET,2019-05-27 00:00:00+03:00,1125
TWEET,2019-05-27 03:00:00+03:00,77
TWEET,2019-05-27 06:00:00+03:00,227
TWEET,2019-05-27 09:00:00+03:00,571
TWEET,2019-05-27 12:00:00+03:00,505
TWEET,2019-05-27 15:00:00+03:00,327
TWEET,2019-05-27 18:00:00+03:00,241
TWEET,2019-05-27 21:00:00+03:00,198
TWEET,2019-05-28 00:00:00+03:00,68
TWEET,2019-05-28 03:00:00+03:00,10
TWEET,2019-05-28 06:00:00+03:00,54
TWEET,2019-05-28 09:00:00+03:00,168
TWEET,2019-05-28 12:00:00+03:00,241
TWEET,2019-05-28 15:00:00+03:00,188
TWEET,2019-05-28 18:00:00+03:00,149
TWEET,2019-05-28 21:00:00+03:00,121
TWEET,2019-05-29 00:00:00+03:00,68
TWEET,2019-05-29 03:00:00+03:00,9
TWEET,2019-05-29 06:00:00+03:00,27
TWEET,2019-05-29 09:00:00+03:00,104
TWEET,2019-05-29 12:00:00+03:00,112
TWEET,2019-05-29 15:00:00+03:00,131
TWEET,2019-05-29 18:00:00+03:00,81
TWEET,2019-05-29 21:00:00+03:00,14
TWEET,2019-05-30 00:00:00+03:00,6
TWEET,2019-05-30 03:00:00+03:00,0
TWEET,2019-05-30 06:00:00+03:00,5
TWEET,2019-05-30 09:00:00+03:00,26
TWEET,2019-05-30 12:00:00+03:00,23
TWEET,2019-05-30 15:00:00+03:00,24
TWEET,2019-05-30 18:00:00+03:00,24
TWEET,2019-05-30 21:00:00+03:00,15
TWEET,2019-05-31 00:00:00+03:00,6
TWEET,2019-05-31 03:00:00+03:00,0
TWEET,2019-05-31 06:00:00+03:00,2
TWEET,2019-05-31 09:00:00+03:00,23
TWEET,2019-05-31 12:00:00+03:00,38
TWEET,2019-05-31 15:00:00+03:00,28
TWEET,2019-05-31 18:00:00+03:00,21
TWEET,2019-05-31 21:00:00+03:00,21
TWEET,2019-06-01 00:00:00+03:00,6
TWEET,2019-06-01 03:00:00+03:00,0
TWEET,2019-06-01 06:00:00+03:00,5
TWEET,2019-06-01 09:00:00+03:00,27
TWEET,2019-06-01 12:00:00+03:00,3
