Class,CreatedAt,Count
UNKNOWN,2014-09-30 00:00:00+00:00,13
UNKNOWN,2014-10-31 00:00:00+00:00,3
UNKNOWN,2014-11-30 00:00:00+00:00,3
UNKNOWN,2014-12-31 00:00:00+00:00,59
UNKNOWN,2015-01-31 00:00:00+00:00,39
UNKNOWN,2015-02-28 00:00:00+00:00,118
UNKNOWN,2015-03-31 00:00:00+00:00,2
UNKNOWN,2015-04-30 00:00:00+00:00,2
UNKNOWN,2015-05-31 00:00:00+00:00,148
UNKNOWN,2015-06-30 00:00:00+00:00,6
UNKNOWN,2015-07-31 00:00:00+00:00,24
UNKNOWN,2015-08-31 00:00:00+00:00,2
UNKNOWN,2015-09-30 00:00:00+00:00,13
UNKNOWN,2015-10-31 00:00:00+00:00,0
UNKNOWN,2015-11-30 00:00:00+00:00,0
UNKNOWN,2015-12-31 00:00:00+00:00,0
UNKNOWN,2016-01-31 00:00:00+00:00,12
UNKNOWN,2016-02-29 00:00:00+00:00,56
UNKNOWN,2016-03-31 00:00:00+00:00,5
UNKNOWN,2016-04-30 00:00:00+00:00,1
UNKNOWN,2016-05-31 00:00:00+00:00,0
UNKNOWN,2016-06-30 00:00:00+00:00,137
UNKNOWN,2016-07-31 00:00:00+00:00,4
UNKNOWN,2016-08-31 00:00:00+00:00,8
UNKNOWN,2016-09-30 00:00:00+00:00,0
UNKNOWN,2016-10-31 00:00:00+00:00,2
UNKNOWN,2016-11-30 00:00:00+00:00,20
UNKNOWN,2016-12-31 00:00:00+00:00,8
UNKNOWN,2017-01-31 00:00:00+00:00,2
UNKNOWN,2017-02-28 00:00:00+00:00,2
UNKNOWN,2017-03-31 00:00:00+00:00,1
UNKNOWN,2017-04-30 00:00:00+00:00,8
UNKNOWN,2017-05-31 00:00:00+00:00,8
UNKNOWN,2017-06-30 00:00:00+00:00,1
UNKNOWN,2017-07-31 00:00:00+00:00,5
UNKNOWN,2017-08-31 00:00:00+00:00,0
UNKNOWN,2017-09-30 00:00:00+00:00,4
UNKNOWN,2017-10-31 00:00:00+00:00,1
UNKNOWN,2017-11-30 00:00:00+00:00,20
UNKNOWN,2017-12-31 00:00:00+00:00,0
UNKNOWN,2018-01-31 00:00:00+00:00,7
UNKNOWN,2018-02-28 00:00:00+00:00,38
UNKNOWN,2018-03-31 00:00:00+00:00,3
UNKNOWN,2018-04-30 00:00:00+00:00,3
UNKNOWN,2018-05-31 00:00:00+00:00,8
UNKNOWN,2018-06-30 00:00:00+00:00,1
UNKNOWN,2018-07-31 00:00:00+00:00,1
UNKNOWN,2018-08-31 00:00:00+00:00,0
UNKNOWN,2018-09-30 00:00:00+00:00,0
UNKNOWN,2018-10-31 00:00:00+00:00,2
UNKNOWN,2018-11-30 00:00:00+00:00,0
UNKNOWN,2018-12-31 00:00:00+00:00,8
UNKNOWN,2019-01-31 00:00:00+00:00,13
