Type,CreatedAt,Count
TWEET,2019-05-27 09:00:00+00:00,1187
TWEET,2019-05-27 12:00:00+00:00,819
TWEET,2019-05-27 15:00:00+00:00,627
TWEET,2019-05-27 18:00:00+00:00,567
TWEET,2019-05-27 21:00:00+00:00,203
TWEET,2019-05-28 00:00:00+00:00,54
TWEET,2019-05-28 03:00:00+00:00,191
TWEET,2019-05-28 06:00:00+00:00,417
TWEET,2019-05-28 09:00:00+00:00,580
TWEET,2019-05-28 12:00:00+00:00,431
TWEET,2019-05-28 15:00:00+00:00,386
TWEET,2019-05-28 18:00:00+00:00,322
TWEET,2019-05-28 21:00:00+00:00,131
TWEET,2019-05-29 00:00:00+00:00,21
TWEET,2019-05-29 03:00:00+00:00,108
TWEET,2019-05-29 06:00:00+00:00,251
TWEET,2019-05-29 09:00:00+00:00,288
TWEET,2019-05-29 12:00:00+00:00,269
TWEET,2019-05-29 15:00:00+00:00,177
TWEET,2019-05-29 18:00:00+00:00,63
TWEET,2019-05-29 21:00:00+00:00,18
TWEET,2019-05-30 00:00:00+00:00,2
TWEET,2019-05-30 03:00:00+00:00,22
TWEET,2019-05-30 06:00:00+00:00,63
TWEET,2019-05-30 09:00:00+00:00,63
TWEET,2019-05-30 12:00:00+00:00,69
TWEET,2019-05-30 15:00:00+00:00,59
TWEET,2019-05-30 18:00:00+00:00,54
TWEET,2019-05-30 21:00:00+00:00,25
TWEET,2019-05-31 00:00:00+00:00,16
TWEET,2019-05-31 03:00:00+00:00,18
TWEET,2019-05-31 06:00:00+00:00,58
TWEET,2019-05-31 09:00:00+00:00,80
TWEET,2019-05-31 12:00:00+00:00,63
TWEET,2019-05-31 15:00:00+00:00,69
TWEET,2019-05-31 18:00:00+00:00,89
TWEET,2019-05-31 21:00:00+00:00,20
TWEET,2019-06-01 00:00:00+00:00,6
TWEET,2019-06-01 03:00:00+00:00,15
TWEET,2019-06-01 06:00:00+00:00,82
TWEET,2019-06-01 09:00:00+00:00,7
